,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP
61,586,2021-03-01 15:07:51,22.15,26.1404,22.488,22.488,21.7782,26.445,23.705,20.9673,21.7106,24.5166,23.9079,23.164,22.6908,22.2852,26.9188,26.9526,26.5803,26.0728,25.3284,4.26027,2.11217,0.011505622770069121,0.017892550849141722,0.005219993591308594,
62,587,2021-03-01 15:07:52,22.15,26.1404,22.488,22.488,21.8458,26.4788,23.6374,20.9335,21.7106,24.5166,23.9755,23.164,22.7246,22.2852,26.8849,26.9526,26.648,25.9712,25.3623,-0.463734,2.90122,0.01591664167480826,-0.001947619323534867,0.005629807949066162,
63,588,2021-03-01 15:07:54,22.15,26.1743,22.4542,22.5218,21.8458,26.4788,23.6712,20.9673,21.7106,24.5166,23.8741,23.1302,22.7246,22.2852,26.9188,26.9526,26.6142,26.0051,25.3961,-0.463734,2.90122,0.01591664167480826,-0.0019837199226486846,0.005293186187744141,
64,589,2021-03-01 15:07:56,22.1162,26.1404,22.4542,22.5218,21.7782,26.445,23.7388,20.9673,21.7106,24.5166,23.8741,23.164,22.6908,22.2852,26.9526,26.9865,26.6142,25.8697,25.3623,1.89827,2.90122,0.01580381450971273,0.00804662343876692,0.0052554807662963865,
65,590,2021-03-01 15:07:57,22.1162,26.1404,22.5218,22.5218,21.8796,26.445,23.705,20.9673,21.7106,24.5166,23.9079,23.164,22.6908,22.2852,26.8849,26.9526,26.6142,26.1404,25.3961,4.26027,1.32313,0.007207485503421389,0.017727786047702282,0.005105148792266846,
66,591,2021-03-01 15:07:59,22.15,26.1404,22.5218,22.488,21.8458,26.4788,23.6374,20.9673,21.7106,24.5166,23.9417,23.164,22.7246,22.2514,26.8849,26.9526,26.6142,26.0728,25.3623,-0.463734,1.32313,0.007258941445043483,-0.0019295956861634187,0.005923816680908203,
67,592,2021-03-01 15:08:01,22.1162,26.1404,22.5218,22.488,21.8458,26.445,23.6712,20.9673,21.7106,24.5166,23.9079,23.1979,22.7246,22.2852,26.9188,26.9526,26.6142,25.8021,25.3623,-0.463734,2.11217,0.011505622770069121,-0.0019296845352630631,0.0056153593063354495,
68,593,2021-03-01 15:08:03,22.15,26.1404,22.5218,22.5218,21.812,26.4788,23.6712,20.9673,21.7106,24.4828,23.9079,23.1979,22.7246,22.2852,26.8849,26.9526,26.6142,25.9712,25.3623,-0.463734,-0.25497,-0.0013988136466127564,-0.0019295956861634187,0.005350866317749023,
69,594,2021-03-01 15:08:04,22.1162,26.1404,22.488,22.5556,21.7782,26.4111,23.6712,21.0011,21.7106,24.5166,23.9079,23.1302,22.6908,22.2852,26.9188,26.9526,26.6142,26.0389,25.3961,-0.463734,1.32313,0.007155877325285622,-0.0019477090025409856,0.004962773323059082,
70,595,2021-03-01 15:08:06,22.1162,26.1743,22.4542,22.488,21.812,26.5127,23.6374,20.9335,21.7106,24.5166,23.9417,23.1302,22.6908,22.2852,26.9188,26.9865,26.648,26.0389,25.3623,4.26027,1.32313,0.007310549623179251,0.0182250419709438,0.005365846633911133,
