,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
0,24.491646336322354,21.602377244626776,18.25493086355414,16.733453753980708,16.98600597234771,12.501517663485792,9.100864389467677,6.007195518592556,3.669284208341381,3.9014176596634464
1,24.491646336322354,21.342266201232444,18.25493086355414,17.238967462467773,16.98600597234771,12.74729541763804,9.100864389467677,5.536908985641678,3.9014176596634464,3.669284208341381
2,24.263950616676496,21.11469530064669,18.0274851500799,16.758612540794633,16.506070786380796,12.274312966580048,9.114242949362389,5.780275490007188,3.6745929260530517,3.907066063534345
3,24.52932781297477,21.11469530064669,18.0274851500799,17.264925104339525,17.011563569481655,12.274312966580048,8.873807042698662,5.310010109826592,3.6745929260530517,3.6745929260530517
4,24.035264402301657,20.88613444830488,17.799050029423626,16.277698684548454,16.277698684548454,11.800751248306081,8.886187297966503,5.317067185840171,3.2146692751809645,3.912747057261802
5,24.75703392003665,21.602377244626776,18.50995730467063,16.98600597234771,16.733453753980708,12.011125108352473,8.620379741422838,6.007195518592556,3.9014176596634464,3.669284208341381
6,24.263950616676496,21.374795925774393,18.0274851500799,17.011563569481655,16.758612540794633,12.028933749289703,9.114242949362389,5.544963713659511,3.442470071647259,3.6745929260530517
7,24.52932781297477,21.11469530064669,18.0274851500799,16.758612540794633,16.25393707997137,12.028933749289703,9.114242949362389,6.016644228972056,3.6745929260530517,3.907066063534345
8,23.806935997050704,20.918010923267467,17.57097232502269,16.0496839003704,16.30220465228331,11.327954548641847,8.178031623551366,4.8545948583434715,3.2193264875186776,3.6852707813065066
9,24.263950616676496,21.11469530064669,18.0274851500799,16.758612540794633,16.506070786380796,11.783941431821995,8.873807042698662,5.544963713659511,3.442470071647259,3.6745929260530517
10,24.263950616676496,21.374795925774393,18.0274851500799,16.758612540794633,16.506070786380796,11.783941431821995,8.873807042698662,5.544963713659511,3.6745929260530517,3.6745929260530517
11,24.035264402301657,20.88613444830488,17.544460024650874,16.530229929490133,16.530229929490133,12.291876606449458,9.126986336310472,5.317067185840171,3.2146692751809645,3.679243983458025
12,24.75703392003665,21.602377244626776,18.25493086355414,16.98600597234771,16.733453753980708,12.74729541763804,9.100864389467677,5.771873167071362,3.437500070563555,4.1339013916541285
13,24.300631165997796,21.14622460984573,17.799050029423626,16.783170451236014,16.530229929490133,11.066962177066069,8.64576197817408,5.082124205617411,3.4467814865730846,3.679243983458025
14,24.300631165997796,20.88613444830488,17.799050029423626,16.530229929490133,16.530229929490133,11.555769487991302,9.126986336310472,5.317067185840171,3.679243983458025,3.912747057261802
15,23.999020844902436,21.11469530064669,18.28250114239619,16.506070786380796,16.25393707997137,11.783941431821995,8.63374378453843,5.780275490007188,3.442470071647259,4.140579806985336
16,24.300631165997796,21.14622460984573,18.054055527486625,16.783170451236014,16.277698684548454,11.800751248306081,8.886187297966503,5.552368341011475,3.2146692751809645,3.679243983458025
17,24.300631165997796,20.88613444830488,17.799050029423626,17.03652148168597,16.277698684548454,12.291876606449458,8.165319663191859,5.552368341011475,3.2146692751809645,3.679243983458025
18,24.52932781297477,21.374795925774393,17.772884648511916,16.25393707997137,16.506070786380796,12.520080214265999,9.596236983208964,5.310010109826592,3.907066063534345,4.140579806985336
19,24.300631165997796,20.88613444830488,17.799050029423626,16.277698684548454,16.277698684548454,12.046119910933788,9.126986336310472,5.552368341011475,3.4467814865730846,3.4467814865730846
20,24.52932781297477,21.11469530064669,18.0274851500799,17.011563569481655,16.758612540794633,12.028933749289703,9.355052572112728,5.544963713659511,3.6745929260530517,4.140579806985336
21,24.035264402301657,21.14622460984573,17.799050029423626,16.783170451236014,16.277698684548454,11.066962177066069,8.405709309348016,5.082124205617411,3.2146692751809645,3.2146692751809645
