,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW
52,5998,2021-02-15 14:58:04,23.0964,24.6519,20.4267,18.7044,24.3813,35.2212,32.3723,15.4647,20.1227,20.5957,20.5619,20.4605,20.5281,20.4267,36.9181,25.8021,22.0824,21.2376,20.9335,1.898269662232681,-1.0440182043749497,-0.018175561121546335,0.009210851021982724
53,5999,2021-02-15 14:58:06,23.1302,24.6181,20.4605,18.7044,24.3813,35.2212,32.3723,15.431,20.1227,20.5957,20.5619,20.4267,20.5281,20.3592,36.9181,25.8021,22.0824,21.2376,20.9673,-0.4637337145910134,2.9012208599907954,0.050508043678642554,-0.0022140416865003088
54,6000,2021-02-15 14:58:07,23.0964,24.6181,20.4267,18.7044,24.3813,35.2551,32.3384,15.4647,20.089,20.5619,20.5281,20.4267,20.4943,20.393,36.8841,25.8021,22.0824,21.2376,20.9335,-0.4637337145910134,-0.25497039150178974,-0.00445891514758287,-0.0022321447808428523
55,6001,2021-02-15 14:58:09,23.1302,24.6181,20.4605,18.7382,24.3475,35.2212,32.3384,15.431,20.089,20.5957,20.5281,20.4267,20.4943,20.393,36.8841,25.8021,22.0824,21.2376,20.9335,4.260273039056376,2.9012208599907954,0.05062306146654546,0.020340168953777774
56,6002,2021-02-15 14:58:11,23.1302,24.6181,20.4267,18.7044,24.3813,35.2551,32.3384,15.431,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.9181,25.8021,22.0824,21.2376,20.9335,4.260273039056376,1.3231252342444757,0.023086320339857167,0.020505528226107406
57,6003,2021-02-15 14:58:13,23.1302,24.6519,20.4267,18.7044,24.4152,35.2551,32.3384,15.4647,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.8841,25.8021,22.0824,21.2376,20.9673,-0.4637337145910134,2.9012208599907954,0.05062144717440079,-0.002250040632528649
58,6004,2021-02-15 14:58:14,23.1302,24.6519,20.4605,18.7044,24.3813,35.2551,32.3384,15.4647,20.1227,20.6294,20.5281,20.4605,20.5281,20.393,36.8841,25.8021,22.0824,21.2376,20.9335,-2.825737091414544,1.3231252342444757,0.023086320339857167,-0.013600825852324644
59,6005,2021-02-15 14:58:16,23.1302,24.6519,20.4605,18.7044,24.3813,35.2212,32.3384,15.431,20.089,20.6294,20.5619,20.4605,20.4943,20.3592,36.8841,25.8021,22.1162,21.2376,20.9335,-2.825737091414544,1.3231252342444757,0.023087056550843893,-0.013600825852324644
60,6006,2021-02-15 14:58:18,23.0964,24.6519,20.4267,18.7044,24.3813,35.2212,32.3384,15.431,20.1227,20.5619,20.5619,20.4267,20.4943,20.3592,36.9181,25.8021,22.0824,21.2376,20.9335,-2.825737091414544,1.3231252342444757,0.02303460175856662,-0.013711141200927975
61,6007,2021-02-15 14:58:19,23.1302,24.6181,20.4267,18.7382,24.3813,35.2551,32.3384,15.431,20.1227,20.5957,20.5619,20.4267,20.4943,20.3592,36.9181,25.8021,22.0824,21.2376,20.9673,-2.825737091414544,1.3231252342444757,0.023086320339857167,-0.013600825852324631
62,6008,2021-02-15 14:58:21,23.1302,24.6181,20.4605,18.7044,24.3813,35.2212,32.3045,15.4647,20.089,20.5957,20.5619,20.4267,20.5281,20.393,36.8841,25.8021,22.0824,21.2376,20.9673,-5.187740468238238,1.3231252342444757,0.023087056550843893,-0.024768252326777606
63,6009,2021-02-15 14:58:23,23.0964,24.6519,20.4267,18.7044,24.3813,35.2212,32.3045,15.4647,20.089,20.5957,20.5619,20.4605,20.5281,20.393,36.9181,25.8021,22.0824,21.2376,20.9673,-5.187740468238238,1.3231252342444757,0.023087056550843893,-0.025172137312383717
64,6010,2021-02-15 14:58:25,23.1302,24.6519,20.4605,18.7044,24.3475,35.2212,32.3045,15.431,20.1227,20.5619,20.5619,20.4605,20.5281,20.393,36.8841,25.7682,22.0824,21.2038,20.9673,-5.187740468238238,1.3231252342444757,0.02303460175856662,-0.024969610545135593
